       Date   Ip  Remote ASN  Flows 
  07/26/2022  10    29717  3
  07/26/2022  10    31820  1
  07/26/2022  10    33227  1
  07/26/2022  10    33287  62
  07/26/2022  10    33379  1
  07/26/2022  10    35970  1
  07/26/2022  11    1239    2
  07/26/2022  11    3265    1660
  07/26/2022  11    3462    4
  07/26/2022  11    3561    11
  07/26/2022  11    4134    35
  07/26/2022  11    4266    2
  07/26/2022  11    4788    1
  07/26/2022  11    4837    30
  07/26/2022  11    5778    2
  07/26/2022  11    6405    7
  07/26/2022  11    6461    9
  07/26/2022  11    6478    1
  07/26/2022  11    7132    2
  07/26/2022  11    7497    3
  07/26/2022  11    7794    2
  07/26/2022  11    8167    2
  07/26/2022  11    8342    12
  07/26/2022  11    8522    2
  07/26/2022  11    8708    23
  07/26/2022  11    9121    2
  07/26/2022  11    9316    1
  07/26/2022  11    9318    2
  07/26/2022  11    9415    1
  07/26/2022  11    11486  2
  07/26/2022  11    12302  123
  07/26/2022  11    12859  67
  07/26/2022  11    13749  2
  07/26/2022  11    14778  10
  07/26/2022  11    14780  3
  07/26/2022  11    15169  3
  07/26/2022  11    17775  3
  07/26/2022  11    17964  1
  07/26/2022  11    18942  10
  07/26/2022  11    19548  3
  07/26/2022  11    21844  1
  07/26/2022  11    22291  1
  07/26/2022  11    22773  2
  07/26/2022  11    23248  2
  07/26/2022  11    23682  11
  07/26/2022  11    24900  2
  07/26/2022  11    24940  1
  07/26/2022  11    25897  2
  07/26/2022  11    28753  2
  07/26/2022  11    33130  2
  07/26/2022  11    33287  3
  07/26/2022  11    34320  2
  07/26/2022  11    35216  2
  07/26/2022  12    209      108
  07/26/2022  12    701      1
  07/26/2022  12    1312    109
  07/26/2022  12    3561    14
  07/26/2022  12    4323    4
  07/26/2022  12    4837    1
  07/26/2022  12    5650    215
  07/26/2022  12    6106    6
  07/26/2022  12    6128    2
  07/26/2022  12    6366    1
  07/26/2022  12    6478    13
  07/26/2022  12    7018    164
  07/26/2022  12    7132    3
  07/26/2022  12    7377    100
  07/26/2022  12    11414  7
  07/26/2022  12    19181  1
  07/26/2022  12    19918  1616
  07/26/2022  12    24940  1
  07/26/2022  12    28753  3
  07/26/2022  12    30099  4
  07/26/2022  12    33260  4
  07/26/2022  12    33650  20
  07/26/2022  12    33651  8
  07/26/2022  12    36828  9
  07/26/2022  13    1239    1
  07/26/2022  13    4134    2
  07/26/2022  13    4713    4
  07/26/2022  13    4812    1
  07/26/2022  13    4837    19
  07/26/2022  13    5778    2
  07/26/2022  13    8522    1
  07/26/2022  13    17775  1
  07/26/2022  13    18942  2
  07/26/2022  13    22773  1
  07/26/2022  13    24900  1
  07/26/2022  13    24940  1
  07/26/2022  13    28753  2
  07/26/2022  13    33130  1
  07/26/2022  13    35216  1
  07/26/2022  14    1668    62
  07/26/2022  14    3561    4
  07/26/2022  14    3701    4
  07/26/2022  14    4181    49
  07/26/2022  14    4323    1
  07/26/2022  14    4837    2
  07/26/2022  14    5686    22
  07/26/2022  14    6992    20
  07/26/2022  14    7132    16
  07/26/2022  14    8176    18
  07/26/2022  14    9156    24
  07/26/2022  14    14778  11
  07/26/2022  14    15169  6
  07/26/2022  14    17964  1
  07/26/2022  14    18942  10
  07/26/2022  14    22855  30
  07/26/2022  14    23342  4
  07/26/2022  14    24940  1
  07/26/2022  14    28753  7
  07/26/2022  14    31976  96
  07/26/2022  14    36856  47
  07/26/2022  15    1239    2
  07/26/2022  15    2152    2
  07/26/2022  15    3356    1
  07/26/2022  15    3561    1
  07/26/2022  15    4134    2
  07/26/2022  15    4837    22
  07/26/2022  15    5778    2
  07/26/2022  15    8070    4
  07/26/2022  15    8075    5
  07/26/2022  15    8522    2
  07/26/2022  15    13867  2
  07/26/2022  15    17775  2
  07/26/2022  15    18942  2
  07/26/2022  15    22773  1
  07/26/2022  15    24900  2
  07/26/2022  15    24940  1
  07/26/2022  15    28753  1
  07/26/2022  15    33130  1
  07/26/2022  15    35216  2
  07/26/2022  16    1239    4
  07/26/2022  16    4134    12
  07/26/2022  16    4837    47
  07/26/2022  16    5778    6
  07/26/2022  16    8522    2
  07/26/2022  16    17775  2
  07/26/2022  16    18942  1
  07/26/2022  16    22773  2
  07/26/2022  16    24900  2
  07/26/2022  16    24940  2
  07/26/2022  16    28753  2
  07/26/2022  16    33287  2
  07/26/2022  16    35216  7
  07/26/2022  16    36856  4
  07/26/2022  17    71        24
  07/26/2022  17    109      1
  07/26/2022  17    855      2
  07/26/2022  17    1224    1
  07/26/2022  17    1239    13
  07/26/2022  17    1889    1
  07/26/2022  17    2152    117
  07/26/2022  17    2914    2
  07/26/2022  17    3356    5
  07/26/2022  17    3561    29
  07/26/2022  17    3701    3
  07/26/2022  17    4265    4
  07/26/2022  17    4436    5
  07/26/2022  17    5778    6
  07/26/2022  17    6354    14
  07/26/2022  17    6432    29
  07/26/2022  17    7342    2
  07/26/2022  17    7859    6
  07/26/2022  17    8075    2
  07/26/2022  17    8522    2
  07/26/2022  17    9156    26
  07/26/2022  17    10532  2
  07/26/2022  17    10763  4
  07/26/2022  17    11944  15
  07/26/2022  17    12168  4
  07/26/2022  17    12179  2
  07/26/2022  17    12180  2
  07/26/2022  17    12182  26
  07/26/2022  17    12222  35
  07/26/2022  17    13471  29
  07/26/2022  17    13867  25
  07/26/2022  17    14494  12
  07/26/2022  17    14776  3
  07/26/2022  17    14779  2
  07/26/2022  17    14806  2
  07/26/2022  17    15169  215
  07/26/2022  17    16509  6
  07/26/2022  17    17233  2
  07/26/2022  17    18924  48
  07/26/2022  17    19024  1
  07/26/2022  17    19296  3
  07/26/2022  17    19647  2
  07/26/2022  17    21792  8
  07/26/2022  17    21844  49
  07/26/2022  17    23342  3
  07/26/2022  17    25751  2
  07/26/2022  17    25867  36
  07/26/2022  17    26056  11
  07/26/2022  17    26101  3
  07/26/2022  17    32313  11
  07/26/2022  17    33130  2
  07/26/2022  17    33694  6
  07/26/2022  17    35216  2
  07/26/2022  17    36856  51
  07/26/2022  18    109      1
  07/26/2022  18    209      5
  07/26/2022  18    559      3
  07/26/2022  18    786      10
  07/26/2022  18    1239    14
  07/26/2022  18    1668    4
  07/26/2022  18    2152    11
  07/26/2022  18    3356    1
  07/26/2022  18    3561    18
  07/26/2022  18    3701    4
  07/26/2022  18    4266    2
  07/26/2022  18    4565    1
  07/26/2022  18    4694    3
  07/26/2022  18    5662    11
  07/26/2022  18    5719    6
  07/26/2022  18    6140    2
  07/26/2022  18    6517    3
  07/26/2022  18    7018    14
  07/26/2022  18    7045    2
  07/26/2022  18    7065    9
  07/26/2022  18    7342    2
  07/26/2022  18    7859    13
  07/26/2022  18    8001    2
  07/26/2022  18    8070    3
  07/26/2022  18    8075    7
  07/26/2022  18    8522    1
  07/26/2022  18    10913  2
  07/26/2022  18    11051  4
  07/26/2022  18    11078  3
  07/26/2022  18    11486  4
  07/26/2022  18    11499  7
  07/26/2022  18    12222  8
  07/26/2022  18    12552  2
  07/26/2022  18    13890  2
  07/26/2022  18    15169  474
  07/26/2022  18    17374  3
  07/26/2022  18    22001  1
  07/26/2022  18    22205  2
  07/26/2022  18    22822  4
  07/26/2022  18    22982  2
  07/26/2022  18    27357  2
  07/26/2022  18    28990  12
  07/26/2022  18    30687  1
  07/26/2022  18    33130  1
  07/26/2022  18    33554  2
  07/26/2022  18    35216  1
  07/26/2022  19    209      4
  07/26/2022  19    797      153
  07/26/2022  19    1239    6
  07/26/2022  19    1668    8
  07/26/2022  19    2152    351
  07/26/2022  19    2828    4
  07/26/2022  19    2914    5
  07/26/2022  19    3313    3
  07/26/2022  19    3340    8
  07/26/2022  19    3356    24
  07/26/2022  19    3561    53
  07/26/2022  19    4265    3
  07/26/2022  19    4355    31
  07/26/2022  19    5413    2
  07/26/2022  19    5779    275
  07/26/2022  19    6432    20
  07/26/2022  19    6478    2
  07/26/2022  19    7018    12
  07/26/2022  19    7091    1
  07/26/2022  19    7132    21
  07/26/2022  19    7349    27
  07/26/2022  19    7743    21
  07/26/2022  19    7837    2
  07/26/2022  19    7859    9
  07/26/2022  19    8070    7
  07/26/2022  19    8075    92
  07/26/2022  19    8176    6
  07/26/2022  19    8220    1
  07/26/2022  19    10532  17
  07/26/2022  19    10763  5
  07/26/2022  19    10794  65
  07/26/2022  19    11440  4
  07/26/2022  19    11486  19
  07/26/2022  19    12168  10
  07/26/2022  19    12179  2
  07/26/2022  19    12182  3
  07/26/2022  19    12217  10
  07/26/2022  19    12222  29
  07/26/2022  19    12312  6
  07/26/2022  19    12363  23
  07/26/2022  19    13768  1
  07/26/2022  19    14280  1
  07/26/2022  19    14297  2
  07/26/2022  19    14443  5
  07/26/2022  19    14742  11
  07/26/2022  19    14745  3
  07/26/2022  19    14780  537
  07/26/2022  19    14904  9
  07/26/2022  19    15169  254
  07/26/2022  19    15598  12
  07/26/2022  19    16432  24
  07/26/2022  19    16509  8
  07/26/2022  19    16861  27
  07/26/2022  19    17225  4
  07/26/2022  19    17392  1
  07/26/2022  19    19024  1
  07/26/2022  19    19262  2
  07/26/2022  19    19296  9
  07/26/2022  19    19536  23
  07/26/2022  19    20183  5
  07/26/2022  19    20284  2
  07/26/2022  19    21844  7
  07/26/2022  19    22277  2
  07/26/2022  19    22883  5
  07/26/2022  19    25751  16
  07/26/2022  19    26101  94
  07/26/2022  19    27357  7
  07/26/2022  19    30099  6
  07/26/2022  19    30475  32
  07/26/2022  19    30678  8
  07/26/2022  19    31815  196
  07/26/2022  19    32244  1
  07/26/2022  19    33419  1
  07/26/2022  19    36088  246
  07/26/2022  19    36347  1
  07/26/2022  19    36839  3
  07/26/2022  19    36856  2
  07/27/2022  10    27        1
  07/27/2022  10    209      1
  07/27/2022  10    701      11
  07/27/2022  10    1239    26
  07/27/2022  10    1267    1
  07/27/2022  10    1273    1
  07/27/2022  10    2914    1
  07/27/2022  10    3352    1
  07/27/2022  10    3462    1
  07/27/2022  10    3561    28
  07/27/2022  10    3671    3
  07/27/2022  10    3741    3
  07/27/2022  10    3786    1
  07/27/2022  10    4544    1
  07/27/2022  10    4713    15
  07/27/2022  10    4755    1
  07/27/2022  10    4766    1
  07/27/2022  10    4837    107
  07/27/2022  10    5617    2
  07/27/2022  10    5739    1
  07/27/2022  10    5778    1
  07/27/2022  10    6432    2
  07/27/2022  10    6461    1
  07/27/2022  10    6724    3
  07/27/2022  10    6939    1
  07/27/2022  10    6993    2
  07/27/2022  10    8002    1
  07/27/2022  10    8113    1
  07/27/2022  10    8708    1
  07/27/2022  10    9038    1
  07/27/2022  10    11351  1
  07/27/2022  10    11426  1
  07/27/2022  10    11486  1
  07/27/2022  10    11532  1
  07/27/2022  10    13462  30
  07/27/2022  10    13749  1
  07/27/2022  10    13867  2
  07/27/2022  10    15083  4
  07/27/2022  10    16338  1
  07/27/2022  10    17896  1
  07/27/2022  10    19115  1
  07/27/2022  10    27229  1
  07/27/2022  10    27668  1
  07/27/2022  10    27699  1
  07/27/2022  10    29558  1
  07/27/2022  10    29717  3
  07/27/2022  10    30099  1
  07/27/2022  10    30496  1
  07/27/2022  10    31820  1
  07/27/2022  10    32575  2
  07/27/2022  10    33379  1
  07/27/2022  11    27        1
  07/27/2022  11    2152    1
  07/27/2022  11    3265    1368
  07/27/2022  11    3352    1
  07/27/2022  11    3462    1
  07/27/2022  11    3561    15
  07/27/2022  11    3786    1
  07/27/2022  11    3794    2
  07/27/2022  11    4134    5
  07/27/2022  11    4230    2
  07/27/2022  11    4266    2
  07/27/2022  11    4323    1
  07/27/2022  11    4814    1
  07/27/2022  11    5617    1
  07/27/2022  11    6364    2
  07/27/2022  11    6400    1
  07/27/2022  11    6405    22
  07/27/2022  11    6724    7
  07/27/2022  11    7018    4
  07/27/2022  11    7132    2
  07/27/2022  11    7332    2
  07/27/2022  11    8075    2
  07/27/2022  11    8708    3
  07/27/2022  11    11486  11
  07/27/2022  11    12302  133
  07/27/2022  11    12322  2
  07/27/2022  11    12880  1
  07/27/2022  11    13749  7
  07/27/2022  11    14398  4
  07/27/2022  11    14777  5
  07/27/2022  11    14778  2
  07/27/2022  11    15169  3
  07/27/2022  11    18566  2
  07/27/2022  11    19262  2
  07/27/2022  11    22773  1
  07/27/2022  11    23584  2
  07/27/2022  11    26780  3
  07/27/2022  11    27257  7
  07/27/2022  11    30496  1
  07/27/2022  11    32575  2
  07/27/2022  11    33651  1
  07/27/2022  11    33668  2
  07/27/2022  12    27        1
  07/27/2022  12    31        1
  07/27/2022  12    209      39
  07/27/2022  12    1239    1
  07/27/2022  12    1312    85
  07/27/2022  12    3561    7
  07/27/2022  12    3659    1
  07/27/2022  12    3786    1
  07/27/2022  12    4323    12
  07/27/2022  12    5617    1
  07/27/2022  12    5650    176
  07/27/2022  12    6128    10
  07/27/2022  12    6478    6
  07/27/2022  12    6724    1
  07/27/2022  12    7018    232
  07/27/2022  12    7132    3
  07/27/2022  12    7377    76
  07/27/2022  12    8708    1
  07/27/2022  12    11414  3
  07/27/2022  12    11939  10
  07/27/2022  12    12182  10
  07/27/2022  12    13749  1
  07/27/2022  12    15169  3
  07/27/2022  12    19918  1353
  07/27/2022  12    29863  4
  07/27/2022  12    30099  4
  07/27/2022  12    30496  1
  07/27/2022  12    32575  2
  07/27/2022  12    33260  4
  07/27/2022  12    33438  1
  07/27/2022  12    33651  3
  07/27/2022  13    27        2
  07/27/2022  13    1239    1
  07/27/2022  13    2152    1
  07/27/2022  13    3786    2
  07/27/2022  13    4713    1
  07/27/2022  13    4812    1
  07/27/2022  13    5617    2
  07/27/2022  13    6364    2
  07/27/2022  13    6724    3
  07/27/2022  13    7018    4
  07/27/2022  13    7332    1
  07/27/2022  13    8708    3
  07/27/2022  13    9318    2
  07/27/2022  13    12322  1
  07/27/2022  13    13749  2
  07/27/2022  13    17775  1
  07/27/2022  13    18566  2
  07/27/2022  13    25973  1
  07/27/2022  13    27257  2
  07/27/2022  13    30496  2
  07/27/2022  13    32575  2
  07/27/2022  14    27        1
  07/27/2022  14    1668    2
  07/27/2022  14    2152    2
  07/27/2022  14    3561    20
  07/27/2022  14    3701    2
  07/27/2022  14    3786    1
  07/27/2022  14    5617    1
  07/27/2022  14    6724    7
  07/27/2022  14    6992    2
  07/27/2022  14    7018    7
  07/27/2022  14    7132    1
  07/27/2022  14    7332    2
  07/27/2022  14    8176    4
  07/27/2022  14    8473    97
  07/27/2022  14    8642    37
  07/27/2022  14    8708    1
  07/27/2022  14    9156    25
  07/27/2022  14    13749  1
  07/27/2022  14    13768  4
  07/27/2022  14    14383  7
  07/27/2022  14    14778  6
  07/27/2022  14    14779  14
  07/27/2022  14    15169  21
  07/27/2022  14    16582  4
  07/27/2022  14    19152  2
  07/27/2022  14    19318  1
  07/27/2022  14    22855  32
  07/27/2022  14    23342  2
  07/27/2022  14    27257  3
  07/27/2022  14    30496  1
  07/27/2022  14    31167  2
  07/27/2022  14    31976  96
  07/27/2022  14    32575  2
  07/27/2022  14    33651  32
  07/27/2022  14    35315  11
  07/27/2022  14    36856  58
  07/27/2022  15    27        1
  07/27/2022  15    2152    3
  07/27/2022  15    3209    3
  07/27/2022  15    3561    1
  07/27/2022  15    3786    2
  07/27/2022  15    4812    2
  07/27/2022  15    5617    2
  07/27/2022  15    6364    2
  07/27/2022  15    6724    3
  07/27/2022  15    7018    6
  07/27/2022  15    7132    1
  07/27/2022  15    7332    2
  07/27/2022  15    8070    4
  07/27/2022  15    8075    6
  07/27/2022  15    8708    3
  07/27/2022  15    11071  1
  07/27/2022  15    12322  2
  07/27/2022  15    13749  2
  07/27/2022  15    13867  2
  07/27/2022  15    17897  1
  07/27/2022  15    18566  1
  07/27/2022  15    27257  2
  07/27/2022  15    30496  2
  07/27/2022  15    32575  2
  07/27/2022  16    27        2
  07/27/2022  16    1239    2
  07/27/2022  16    2152    2
  07/27/2022  16    3741    2
  07/27/2022  16    3786    2
  07/27/2022  16    4134    5
  07/27/2022  16    4812    2
  07/27/2022  16    5617    2
  07/27/2022  16    6364    2
  07/27/2022  16    6724    2
  07/27/2022  16    7018    4
  07/27/2022  16    7332    2
  07/27/2022  16    8708    3
  07/27/2022  16    12322  2
  07/27/2022  16    18566  2
  07/27/2022  16    27257  2
  07/27/2022  16    30496  2
  07/27/2022  16    32575  2
  07/27/2022  17    71        4
  07/27/2022  17    109      3
  07/27/2022  17    209      1
  07/27/2022  17    766      1
  07/27/2022  17    1239    32
  07/27/2022  17    1781    1
  07/27/2022  17    2152    83
  07/27/2022  17    3333    1
  07/27/2022  17    3356    13
  07/27/2022  17    3561    116
  07/27/2022  17    3614    6
  07/27/2022  17    3701    6
  07/27/2022  17    6432    21
  07/27/2022  17    8070    1
  07/27/2022  17    8075    2
  07/27/2022  17    8176    5
  07/27/2022  17    8560    4
  07/27/2022  17    8708    1
  07/27/2022  17    9156    20
  07/27/2022  17    9723    13
  07/27/2022  17    10763  1
  07/27/2022  17    10910  2
  07/27/2022  17    11351  1
  07/27/2022  17    11486  1
  07/27/2022  17    12168  8
  07/27/2022  17    12182  30
  07/27/2022  17    12222  64
  07/27/2022  17    12322  2
  07/27/2022  17    13768  5
  07/27/2022  17    14383  6
  07/27/2022  17    14806  1
  07/27/2022  17    15169  103
  07/27/2022  17    16482  4
  07/27/2022  17    16509  47
  07/27/2022  17    17225  1
  07/27/2022  17    18924  48
  07/27/2022  17    21817  2
  07/27/2022  17    21839  1
  07/27/2022  17    21844  49
  07/27/2022  17    25867  6
  07/27/2022  17    26496  5
  07/27/2022  17    29720  2
  07/27/2022  17    31800  12
  07/27/2022  17    36856  59
  07/27/2022  18    16        1
  07/27/2022  18    17        1
  07/27/2022  18    70        31
  07/27/2022  18    109      3
  07/27/2022  18    156      1
  07/27/2022  18    209      1
  07/27/2022  18    224      10
  07/27/2022  18    559      2
  07/27/2022  18    786      4
  07/27/2022  18    1668    22
  07/27/2022  18    1757    12
  07/27/2022  18    2269    2
  07/27/2022  18    3561    7
  07/27/2022  18    3701    5
  07/27/2022  18    4355    4
  07/27/2022  18    4716    3
  07/27/2022  18    5662    15
  07/27/2022  18    5686    4
  07/27/2022  18    6746    1
  07/27/2022  18    6893    1
  07/27/2022  18    7349    3
  07/27/2022  18    7859    2
  07/27/2022  18    8070    2
  07/27/2022  18    8176    4
  07/27/2022  18    8708    1
  07/27/2022  18    11995  3
  07/27/2022  18    12322  1
  07/27/2022  18    14742  12
  07/27/2022  18    15169  372
  07/27/2022  18    16237  3
  07/27/2022  18    19271  3
  07/27/2022  18    29825  1
  07/27/2022  18    30475  10
  07/27/2022  18    32575  94
  07/27/2022  19    102      167
  07/27/2022  19    111      1
  07/27/2022  19    174      3
  07/27/2022  19    209      5
  07/27/2022  19    797      8
  07/27/2022  19    1226    5
  07/27/2022  19    2152    60
  07/27/2022  19    2914    4
  07/27/2022  19    3356    2
  07/27/2022  19    3561    55
  07/27/2022  19    4182    17
  07/27/2022  19    4265    2
  07/27/2022  19    4323    9
  07/27/2022  19    4678    2
  07/27/2022  19    6432    130
  07/27/2022  19    7132    21
  07/27/2022  19    7296    2
  07/27/2022  19    7349    12
  07/27/2022  19    8070    3
  07/27/2022  19    8075    59
  07/27/2022  19    8121    1
  07/27/2022  19    11486  6
  07/27/2022  19    11643  7
  07/27/2022  19    11669  77
  07/27/2022  19    12168  4
  07/27/2022  19    12179  18
  07/27/2022  19    12182  11
  07/27/2022  19    12217  9
  07/27/2022  19    12222  16
  07/27/2022  19    13756  23
  07/27/2022  19    13890  37
  07/27/2022  19    14280  1
  07/27/2022  19    14743  2
  07/27/2022  19    15130  3
  07/27/2022  19    15169  637
  07/27/2022  19    15226  7
  07/27/2022  19    15598  6
  07/27/2022  19    17226  242
  07/27/2022  19    19306  4
  07/27/2022  19    22205  2
  07/27/2022  19    22277  2
  07/27/2022  19    22747  19
  07/27/2022  19    23816  1
  07/27/2022  19    25751  5
  07/27/2022  19    26228  2
  07/27/2022  19    26347  2
  07/27/2022  19    29720  11
  07/27/2022  19    32313  3
  07/27/2022  19    33419  5
  07/27/2022  19    33694  2
  07/27/2022  19    36856  2
  07/28/2022  10    46        1
  07/28/2022  10    209      1
  07/28/2022  10    701      3
  07/28/2022  10    1239    603
  07/28/2022  10    1901    2
  07/28/2022  10    2856    2
  07/28/2022  10    3269    1
  07/28/2022  10    3462    1
  07/28/2022  10    3495    1
  07/28/2022  10    3561    50
  07/28/2022  10    3671    6
  07/28/2022  10    3786    1
  07/28/2022  10    4732    1
  07/28/2022  10    4812    58
  07/28/2022  10    5390    1
  07/28/2022  10    6432    1
  07/28/2022  10    6461    1
  07/28/2022  10    6939    1
  07/28/2022  10    6993    2
  07/28/2022  10    7132    1
  07/28/2022  10    9304    1
  07/28/2022  10    9316    1
  07/28/2022  10    10311  1
  07/28/2022  10    11426  1
  07/28/2022  10    11427  2
  07/28/2022  10    11955  1
  07/28/2022  10    13343  1
  07/28/2022  10    13462  33
  07/28/2022  10    13749  1
  07/28/2022  10    13867  2
  07/28/2022  10    15763  1
  07/28/2022  10    15802  1
  07/28/2022  10    17228  1
  07/28/2022  10    17964  34
  07/28/2022  10    19262  1
  07/28/2022  10    19548  1
  07/28/2022  10    19893  1
  07/28/2022  10    20115  1
  07/28/2022  10    20161  2
  07/28/2022  10    21844  2
  07/28/2022  10    21889  1
  07/28/2022  10    22047  1
  07/28/2022  10    22927  1
  07/28/2022  10    24400  79
  07/28/2022  10    25761  1
  07/28/2022  10    26831  1
  07/28/2022  10    29562  1
  07/28/2022  10    30315  1
  07/28/2022  10    30496  592
  07/28/2022  10    30923  1
  07/28/2022  11    46        1
  07/28/2022  11    209      1
  07/28/2022  11    852      2
  07/28/2022  11    1739    19
  07/28/2022  11    1901    2
  07/28/2022  11    2897    1
  07/28/2022  11    3265    1369
  07/28/2022  11    3561    13
  07/28/2022  11    4134    1
  07/28/2022  11    4266    2
  07/28/2022  11    4802    2
  07/28/2022  11    4812    156
  07/28/2022  11    6724    2
  07/28/2022  11    7015    2
  07/28/2022  11    7643    1
  07/28/2022  11    8075    15
  07/28/2022  11    8708    1
  07/28/2022  11    8972    6
  07/28/2022  11    9316    2
  07/28/2022  11    9318    1
  07/28/2022  11    9800    6
  07/28/2022  11    9929    4
  07/28/2022  11    10316  1
  07/28/2022  11    11486  2
  07/28/2022  11    12302  135
  07/28/2022  11    12322  4
  07/28/2022  11    13749  5
  07/28/2022  11    14778  6
  07/28/2022  11    14780  1
  07/28/2022  11    15083  2
  07/28/2022  11    15169  1
  07/28/2022  11    17709  2
  07/28/2022  11    17964  5
  07/28/2022  11    20161  26
  07/28/2022  11    21844  2
  07/28/2022  11    22792  1
  07/28/2022  11    24400  79
  07/28/2022  11    25761  23
  07/28/2022  11    26627  1
  07/28/2022  11    29208  3
  07/28/2022  11    30315  2
  07/28/2022  11    30496  606
  07/28/2022  11    34320  2
  07/28/2022  12    46        1
  07/28/2022  12    209      55
  07/28/2022  12    1239    442
  07/28/2022  12    1312    154
  07/28/2022  12    1901    2
  07/28/2022  12    3561    7
  07/28/2022  12    4812    36
  07/28/2022  12    5650    162
  07/28/2022  12    5661    2
  07/28/2022  12    6364    1
  07/28/2022  12    6366    1
  07/28/2022  12    6478    2
  07/28/2022  12    7018    5
  07/28/2022  12    7132    3
  07/28/2022  12    7377    143
  07/28/2022  12    9316    1
  07/28/2022  12    11414  6
  07/28/2022  12    13749  1
  07/28/2022  12    16572  20
  07/28/2022  12    17964  7
  07/28/2022  12    19918  185
  07/28/2022  12    21844  2
  07/28/2022  12    24400  79
  07/28/2022  12    29863  4
  07/28/2022  12    30315  1
  07/28/2022  12    30496  207
  07/28/2022  12    33260  16
  07/28/2022  12    33650  17
  07/28/2022  12    33651  25
  07/28/2022  13    46        2
  07/28/2022  13    852      4
  07/28/2022  13    1901    3
  07/28/2022  13    4134    5
  07/28/2022  13    4812    4
  07/28/2022  13    8708    1
  07/28/2022  13    8972    5
  07/28/2022  13    9316    2
  07/28/2022  13    9800    2
  07/28/2022  13    12322  2
  07/28/2022  13    13749  2
  07/28/2022  13    15083  1
  07/28/2022  13    17964  2
  07/28/2022  13    20161  1
  07/28/2022  13    21844  2
  07/28/2022  13    24400  3
  07/28/2022  13    25761  1
  07/28/2022  13    29208  3
  07/28/2022  13    30315  2
  07/28/2022  14    46        1
  07/28/2022  14    1901    2
  07/28/2022  14    3561    12
  07/28/2022  14    4134    2
  07/28/2022  14    4323    1
  07/28/2022  14    4812    6
  07/28/2022  14    6428    4
  07/28/2022  14    7018    1296
  07/28/2022  14    7132    1304
  07/28/2022  14    8001    2
  07/28/2022  14    8473    39
  07/28/2022  14    8560    1
  07/28/2022  14    8642    6
  07/28/2022  14    9156    1
  07/28/2022  14    9316    1
  07/28/2022  14    13749  1
  07/28/2022  14    13768  4
  07/28/2022  14    14492  6
  07/28/2022  14    14743  1
  07/28/2022  14    15169  18
  07/28/2022  14    16936  11
  07/28/2022  14    17964  35
  07/28/2022  14    20161  26
  07/28/2022  14    21844  2
  07/28/2022  14    22855  28
  07/28/2022  14    23342  6
  07/28/2022  14    24400  79
  07/28/2022  14    25761  23
  07/28/2022  14    26101  6
  07/28/2022  14    30315  1
  07/28/2022  14    30496  309
  07/28/2022  14    31976  95
  07/28/2022  14    33651  2930
  07/28/2022  14    35315  5
  07/28/2022  14    36856  1
  07/28/2022  15    46        1
  07/28/2022  15    852      2
  07/28/2022  15    1901    3
  07/28/2022  15    2152    2
  07/28/2022  15    3561    3
  07/28/2022  15    4134    7
  07/28/2022  15    4812    4
  07/28/2022  15    8070    8
  07/28/2022  15    8075    3
  07/28/2022  15    8708    1
  07/28/2022  15    8972    6
  07/28/2022  15    9316    2
  07/28/2022  15    9800    2
  07/28/2022  15    9803    1
  07/28/2022  15    12322  4
  07/28/2022  15    13749  1
  07/28/2022  15    13867  2
  07/28/2022  15    15083  2
  07/28/2022  15    17964  1
  07/28/2022  15    20161  1
  07/28/2022  15    21844  2
  07/28/2022  15    24400  2
  07/28/2022  15    25761  1
  07/28/2022  15    29208  3
  07/28/2022  15    30315  1
  07/28/2022  16    46        1
  07/28/2022  16    852      4
  07/28/2022  16    1901    2
  07/28/2022  16    4134    1
  07/28/2022  16    4812    3
  07/28/2022  16    8972    6
  07/28/2022  16    9316    2
  07/28/2022  16    9800    2
  07/28/2022  16    9929    4
  07/28/2022  16    12322  4
  07/28/2022  16    13749  2
  07/28/2022  16    15083  4
  07/28/2022  16    17964  2
  07/28/2022  16    20161  1
  07/28/2022  16    21844  2
  07/28/2022  16    24400  2
  07/28/2022  16    25761  1
  07/28/2022  16    25973  1
  07/28/2022  16    29208  4
  07/28/2022  16    30315  2
  07/28/2022  17    109      6
  07/28/2022  17    209      2
  07/28/2022  17    2152    41
  07/28/2022  17    2828    1
  07/28/2022  17    3561    13
  07/28/2022  17    3701    3
  07/28/2022  17    4264    3
  07/28/2022  17    6432    18
  07/28/2022  17    6461    4
  07/28/2022  17    7941    2
  07/28/2022  17    8070    3
  07/28/2022  17    9156    7
  07/28/2022  17    10738  11
  07/28/2022  17    10790  142
  07/28/2022  17    10933  3
  07/28/2022  17    11486  5
  07/28/2022  17    12168  2
  07/28/2022  17    12182  8
  07/28/2022  17    12222  5
  07/28/2022  17    12322  6
  07/28/2022  17    15083  2
  07/28/2022  17    15169  72
  07/28/2022  17    16710  152
  07/28/2022  17    17233  5
  07/28/2022  17    18924  47
  07/28/2022  17    19024  1
  07/28/2022  17    19647  4
  07/28/2022  17    21568  6
  07/28/2022  17    21844  22
  07/28/2022  17    25867  3
  07/28/2022  17    26201  2
  07/28/2022  17    30217  1
  07/28/2022  17    33070  3
  07/28/2022  17    33419  11
  07/28/2022  17    36856  13
  07/28/2022  18    109      6
  07/28/2022  18    209      2
  07/28/2022  18    1668    4
  07/28/2022  18    2152    11
